TransactionID,DateKey,AccountID,DepartmentID,CostCenterID,Amount,TransactionType,Description
1645,20241123,6003,3,CC-300,12806.91,Expense,Rent & Facilities - Engineering
1646,20241109,6003,7,CC-100,17289.81,Expense,Rent & Facilities - Customer Support
1647,20241108,6003,10,CC-400,14603.91,Expense,Rent & Facilities - Sales - EMEA
1648,20241107,6003,5,CC-300,14348.08,Expense,Rent & Facilities - Human Resources
1649,20241103,6004,5,CC-200,3676.13,Expense,Utilities - Human Resources
1650,20241126,6004,3,CC-100,3225.78,Expense,Utilities - Engineering
1651,20241105,6004,2,CC-500,3277.12,Expense,Utilities - Marketing
1652,20241124,6004,9,CC-400,2891.08,Expense,Utilities - Sales - APAC
1653,20241122,6005,5,CC-500,23692.34,Expense,Marketing & Advertising - Human Resources
1654,20241124,6005,6,CC-200,24689.94,Expense,Marketing & Advertising - Operations
1655,20241123,6005,3,CC-400,16801.56,Expense,Marketing & Advertising - Engineering
1656,20241101,6005,7,CC-100,23634.68,Expense,Marketing & Advertising - Customer Support
1657,20241104,6006,1,CC-100,9045.21,Expense,Travel & Entertainment - Sales
1658,20241101,6006,2,CC-300,9242.12,Expense,Travel & Entertainment - Marketing
1659,20241121,6006,6,CC-300,9451.05,Expense,Travel & Entertainment - Operations
1660,20241118,6007,6,CC-300,16882.6,Expense,Professional Services - Operations
1661,20241122,6007,4,CC-400,17857.45,Expense,Professional Services - Finance
1662,20241101,6008,5,CC-100,21359.21,Expense,Software & Technology - Human Resources
1663,20241117,6008,3,CC-500,29287.15,Expense,Software & Technology - Engineering
1664,20241109,6009,4,CC-300,11375.54,Expense,Depreciation - Finance
1665,20241119,6009,9,CC-300,10365.14,Expense,Depreciation - Sales - APAC
1666,20241118,6010,3,CC-300,9153.06,Expense,Insurance - Engineering
1667,20241101,6010,2,CC-200,9676.84,Expense,Insurance - Marketing
1668,20241113,6011,1,CC-400,2409.79,Expense,Office Supplies - Sales
1669,20241119,6011,2,CC-500,2556.67,Expense,Office Supplies - Marketing
1670,20241120,6011,7,CC-400,3085.25,Expense,Office Supplies - Customer Support
1671,20241103,6012,5,CC-500,5968.38,Expense,Training & Development - Human Resources
1672,20241119,6012,6,CC-400,6542.1,Expense,Training & Development - Operations
1673,20241104,6012,4,CC-400,4689.95,Expense,Training & Development - Finance
1674,20241105,7001,5,CC-200,21275.48,Expense,Income Tax - Human Resources
1675,20241109,7001,8,CC-500,27275.78,Expense,Income Tax - Research & Development
1676,20241106,7001,9,CC-400,27769.28,Expense,Income Tax - Sales - APAC
1677,20241226,4001,1,CC-300,178259.31,Revenue,Product Sales - Sales
1678,20241215,4001,2,CC-300,186391.69,Revenue,Product Sales - Marketing
1679,20241216,4001,9,CC-100,167557.14,Revenue,Product Sales - Sales - APAC
1680,20241215,4001,10,CC-400,148655.23,Revenue,Product Sales - Sales - EMEA
1681,20241225,4002,1,CC-300,115505.33,Revenue,Service Revenue - Sales
1682,20241205,4002,2,CC-500,99897.28,Revenue,Service Revenue - Marketing
1683,20241227,4002,9,CC-400,104899.58,Revenue,Service Revenue - Sales - APAC
1684,20241211,4002,10,CC-100,111377.1,Revenue,Service Revenue - Sales - EMEA
1685,20241226,4003,1,CC-100,68408.24,Revenue,Subscription Revenue - Sales
1686,20241213,4003,2,CC-400,63281.25,Revenue,Subscription Revenue - Marketing
1687,20241220,4003,9,CC-200,69102.24,Revenue,Subscription Revenue - Sales - APAC
1688,20241216,4003,10,CC-200,62102.04,Revenue,Subscription Revenue - Sales - EMEA
1689,20241207,4004,1,CC-300,43286.75,Revenue,Consulting Revenue - Sales
1690,20241214,4004,2,CC-500,49073.74,Revenue,Consulting Revenue - Marketing
1691,20241219,4004,9,CC-400,48675.44,Revenue,Consulting Revenue - Sales - APAC
1692,20241223,4004,10,CC-500,48715.98,Revenue,Consulting Revenue - Sales - EMEA
1693,20241224,4005,1,CC-100,32695.8,Revenue,License Revenue - Sales
1694,20241227,4005,2,CC-500,40095.75,Revenue,License Revenue - Marketing
1695,20241220,4005,9,CC-500,35363.84,Revenue,License Revenue - Sales - APAC
1696,20241204,4005,10,CC-500,35111.16,Revenue,License Revenue - Sales - EMEA
1697,20241210,4010,1,CC-200,6147.85,Revenue,Interest Income - Sales
1698,20241220,4010,2,CC-100,6372.99,Revenue,Interest Income - Marketing
1699,20241225,4010,9,CC-500,4948.21,Revenue,Interest Income - Sales - APAC
1700,20241216,4010,10,CC-300,6144.22,Revenue,Interest Income - Sales - EMEA
1701,20241225,5001,1,CC-500,42350.55,Expense,Cost of Goods Sold - Sales
1702,20241225,5001,2,CC-100,52195.43,Expense,Cost of Goods Sold - Marketing
1703,20241215,5001,4,CC-200,42505.16,Expense,Cost of Goods Sold - Finance
1704,20241220,5001,7,CC-400,50118.87,Expense,Cost of Goods Sold - Customer Support
1705,20241219,5002,8,CC-300,30069.09,Expense,Direct Labor - Research & Development
1706,20241214,5002,4,CC-300,29200.92,Expense,Direct Labor - Finance
1707,20241203,5002,9,CC-300,28400.92,Expense,Direct Labor - Sales - APAC
1708,20241217,5002,6,CC-500,26989.5,Expense,Direct Labor - Operations
1709,20241202,5003,3,CC-500,15636.87,Expense,Manufacturing Overhead - Engineering
1710,20241227,5003,5,CC-500,13205.57,Expense,Manufacturing Overhead - Human Resources
1711,20241228,5003,1,CC-100,19659.4,Expense,Manufacturing Overhead - Sales
1712,20241221,6001,1,CC-400,126824.28,Expense,Salaries & Wages - Sales
1713,20241213,6001,4,CC-400,108797.44,Expense,Salaries & Wages - Finance
1714,20241207,6001,7,CC-500,111774.79,Expense,Salaries & Wages - Customer Support
1715,20241227,6002,3,CC-300,23893.19,Expense,Employee Benefits - Engineering
1716,20241228,6002,8,CC-300,22601.15,Expense,Employee Benefits - Research & Development
1717,20241201,6002,10,CC-200,24965.12,Expense,Employee Benefits - Sales - EMEA
1718,20241205,6002,2,CC-100,19370.83,Expense,Employee Benefits - Marketing
1719,20241228,6003,8,CC-400,12930.18,Expense,Rent & Facilities - Research & Development
1720,20241214,6003,7,CC-500,14858.97,Expense,Rent & Facilities - Customer Support
1721,20241217,6003,3,CC-400,15870.65,Expense,Rent & Facilities - Engineering
1722,20241213,6003,1,CC-400,14665.95,Expense,Rent & Facilities - Sales
1723,20241216,6004,4,CC-500,4584.05,Expense,Utilities - Finance
1724,20241223,6004,3,CC-200,5010.37,Expense,Utilities - Engineering
1725,20241218,6004,7,CC-400,4403.04,Expense,Utilities - Customer Support
1726,20241204,6005,6,CC-300,20486.96,Expense,Marketing & Advertising - Operations
1727,20241205,6005,1,CC-100,21287.22,Expense,Marketing & Advertising - Sales
1728,20241228,6005,9,CC-500,22524.03,Expense,Marketing & Advertising - Sales - APAC
1729,20241215,6005,5,CC-300,24615.26,Expense,Marketing & Advertising - Human Resources
1730,20241222,6006,2,CC-100,6799.24,Expense,Travel & Entertainment - Marketing
1731,20241210,6006,9,CC-500,7242.64,Expense,Travel & Entertainment - Sales - APAC
1732,20241218,6006,10,CC-300,7185.86,Expense,Travel & Entertainment - Sales - EMEA
1733,20241215,6006,8,CC-400,7640.95,Expense,Travel & Entertainment - Research & Development
1734,20241210,6007,8,CC-300,11398.24,Expense,Professional Services - Research & Development
1735,20241224,6007,6,CC-500,8344.91,Expense,Professional Services - Operations
1736,20241209,6007,7,CC-500,8870.67,Expense,Professional Services - Customer Support
1737,20241219,6007,3,CC-400,7936.46,Expense,Professional Services - Engineering
1738,20241226,6008,10,CC-300,26297.57,Expense,Software & Technology - Sales - EMEA
1739,20241210,6008,1,CC-100,27100.06,Expense,Software & Technology - Sales
1740,20241209,6009,2,CC-300,9200.66,Expense,Depreciation - Marketing
1741,20241209,6009,3,CC-300,6880.99,Expense,Depreciation - Engineering
1742,20241224,6009,10,CC-100,9221.36,Expense,Depreciation - Sales - EMEA
1743,20241222,6010,10,CC-200,11524.12,Expense,Insurance - Sales - EMEA
1744,20241209,6010,3,CC-200,9688.75,Expense,Insurance - Engineering
1745,20241211,6011,4,CC-100,2224.1,Expense,Office Supplies - Finance
1746,20241220,6011,8,CC-200,2625.98,Expense,Office Supplies - Research & Development
1747,20241227,6011,3,CC-200,2581.87,Expense,Office Supplies - Engineering
1748,20241225,6011,7,CC-400,2196.43,Expense,Office Supplies - Customer Support
1749,20241202,6012,4,CC-300,4863.88,Expense,Training & Development - Finance
1750,20241202,6012,8,CC-100,5812.97,Expense,Training & Development - Research & Development
1751,20241216,6012,3,CC-400,4768.72,Expense,Training & Development - Engineering
1752,20241216,7001,8,CC-400,22687.43,Expense,Income Tax - Research & Development
1753,20241228,7001,9,CC-500,21570.36,Expense,Income Tax - Sales - APAC
1754,20241226,7001,4,CC-300,23211.13,Expense,Income Tax - Finance
1755,20250117,4001,1,CC-300,122403.83,Revenue,Product Sales - Sales
1756,20250104,4001,2,CC-100,131132.64,Revenue,Product Sales - Marketing
1757,20250128,4001,9,CC-300,139890.55,Revenue,Product Sales - Sales - APAC
1758,20250111,4001,10,CC-300,121768.54,Revenue,Product Sales - Sales - EMEA
1759,20250109,4002,1,CC-100,72020.42,Revenue,Service Revenue - Sales
1760,20250115,4002,2,CC-400,80931.54,Revenue,Service Revenue - Marketing
1761,20250124,4002,9,CC-200,83688.47,Revenue,Service Revenue - Sales - APAC
1762,20250117,4002,10,CC-200,81338.7,Revenue,Service Revenue - Sales - EMEA
1763,20250111,4003,1,CC-200,47299.51,Revenue,Subscription Revenue - Sales
1764,20250127,4003,2,CC-100,50435.26,Revenue,Subscription Revenue - Marketing
1765,20250104,4003,9,CC-400,43279.92,Revenue,Subscription Revenue - Sales - APAC
1766,20250112,4003,10,CC-400,50101.88,Revenue,Subscription Revenue - Sales - EMEA
1767,20250109,4004,1,CC-300,30359.6,Revenue,Consulting Revenue - Sales
1768,20250120,4004,2,CC-100,30097.68,Revenue,Consulting Revenue - Marketing
1769,20250122,4004,9,CC-500,29091.86,Revenue,Consulting Revenue - Sales - APAC
1770,20250120,4004,10,CC-200,37068.0,Revenue,Consulting Revenue - Sales - EMEA
1771,20250103,4005,1,CC-100,27330.89,Revenue,License Revenue - Sales
1772,20250113,4005,2,CC-200,29050.05,Revenue,License Revenue - Marketing
1773,20250126,4005,9,CC-500,27475.06,Revenue,License Revenue - Sales - APAC
1774,20250123,4005,10,CC-100,29921.8,Revenue,License Revenue - Sales - EMEA
1775,20250115,4010,1,CC-300,3751.25,Revenue,Interest Income - Sales
1776,20250121,4010,2,CC-100,4343.24,Revenue,Interest Income - Marketing
1777,20250125,4010,9,CC-300,4085.87,Revenue,Interest Income - Sales - APAC
1778,20250109,4010,10,CC-300,4052.98,Revenue,Interest Income - Sales - EMEA
1779,20250113,5001,2,CC-400,119970.98,Expense,Cost of Goods Sold - Marketing
1780,20250109,5001,5,CC-100,100770.68,Expense,Cost of Goods Sold - Human Resources
1781,20250120,5002,3,CC-200,37874.17,Expense,Direct Labor - Engineering
1782,20250104,5002,8,CC-400,36368.04,Expense,Direct Labor - Research & Development
1783,20250107,5002,2,CC-400,32586.86,Expense,Direct Labor - Marketing
1784,20250119,5003,2,CC-100,10988.25,Expense,Manufacturing Overhead - Marketing
1785,20250101,5003,8,CC-400,14728.74,Expense,Manufacturing Overhead - Research & Development
1786,20250121,5003,5,CC-200,15641.17,Expense,Manufacturing Overhead - Human Resources
1787,20250122,5003,1,CC-100,14257.81,Expense,Manufacturing Overhead - Sales
1788,20250101,6001,5,CC-500,148716.42,Expense,Salaries & Wages - Human Resources
1789,20250116,6001,3,CC-400,128787.61,Expense,Salaries & Wages - Engineering
1790,20250118,6001,6,CC-100,124726.15,Expense,Salaries & Wages - Operations
1791,20250104,6002,1,CC-400,60264.77,Expense,Employee Benefits - Sales
1792,20250111,6002,7,CC-300,52371.78,Expense,Employee Benefits - Customer Support
1793,20250112,6003,5,CC-100,19780.3,Expense,Rent & Facilities - Human Resources
1794,20250103,6003,7,CC-300,16728.53,Expense,Rent & Facilities - Customer Support
1795,20250121,6003,1,CC-300,18751.8,Expense,Rent & Facilities - Sales
1796,20250102,6003,6,CC-500,14540.6,Expense,Rent & Facilities - Operations
1797,20250116,6004,4,CC-300,5561.2,Expense,Utilities - Finance
1798,20250124,6004,5,CC-400,4002.94,Expense,Utilities - Human Resources
1799,20250107,6004,7,CC-100,4203.77,Expense,Utilities - Customer Support
1800,20250126,6005,10,CC-100,44806.19,Expense,Marketing & Advertising - Sales - EMEA
1801,20250116,6005,4,CC-300,45729.94,Expense,Marketing & Advertising - Finance
1802,20250113,6006,8,CC-100,6168.16,Expense,Travel & Entertainment - Research & Development
1803,20250115,6006,1,CC-500,6354.56,Expense,Travel & Entertainment - Sales
1804,20250105,6006,9,CC-500,8820.27,Expense,Travel & Entertainment - Sales - APAC
1805,20250103,6006,3,CC-200,8223.15,Expense,Travel & Entertainment - Engineering
1806,20250120,6007,3,CC-400,22292.18,Expense,Professional Services - Engineering
1807,20250101,6007,8,CC-200,17184.73,Expense,Professional Services - Research & Development
1808,20250115,6008,1,CC-100,30463.98,Expense,Software & Technology - Sales
1809,20250103,6008,5,CC-500,28201.24,Expense,Software & Technology - Human Resources
1810,20250108,6009,2,CC-500,13701.48,Expense,Depreciation - Marketing
1811,20250114,6009,8,CC-200,10893.22,Expense,Depreciation - Research & Development
1812,20250118,6010,7,CC-500,8570.46,Expense,Insurance - Customer Support
1813,20250125,6010,6,CC-200,6155.51,Expense,Insurance - Operations
1814,20250111,6010,2,CC-200,5891.29,Expense,Insurance - Marketing
1815,20250106,6011,2,CC-400,4111.17,Expense,Office Supplies - Marketing
1816,20250106,6011,5,CC-500,5176.89,Expense,Office Supplies - Human Resources
1817,20250113,6012,4,CC-500,5039.92,Expense,Training & Development - Finance
1818,20250116,6012,1,CC-100,6666.39,Expense,Training & Development - Sales
1819,20250106,6012,3,CC-100,4993.73,Expense,Training & Development - Engineering
1820,20250123,7001,10,CC-400,37693.07,Expense,Income Tax - Sales - EMEA
1821,20250121,7001,5,CC-200,33179.52,Expense,Income Tax - Human Resources
1822,20250214,4001,1,CC-400,119856.37,Revenue,Product Sales - Sales
1823,20250220,4001,2,CC-200,118632.59,Revenue,Product Sales - Marketing
1824,20250206,4001,9,CC-500,136100.52,Revenue,Product Sales - Sales - APAC
1825,20250203,4001,10,CC-500,137086.04,Revenue,Product Sales - Sales - EMEA
1826,20250212,4002,1,CC-300,83135.65,Revenue,Service Revenue - Sales
1827,20250208,4002,2,CC-500,78128.91,Revenue,Service Revenue - Marketing
1828,20250204,4002,9,CC-500,72678.27,Revenue,Service Revenue - Sales - APAC
1829,20250217,4002,10,CC-500,82936.96,Revenue,Service Revenue - Sales - EMEA
1830,20250209,4003,1,CC-200,47144.5,Revenue,Subscription Revenue - Sales
1831,20250226,4003,2,CC-100,44577.6,Revenue,Subscription Revenue - Marketing
1832,20250216,4003,9,CC-400,46062.51,Revenue,Subscription Revenue - Sales - APAC
1833,20250202,4003,10,CC-100,46481.15,Revenue,Subscription Revenue - Sales - EMEA
1834,20250207,4004,1,CC-300,35811.49,Revenue,Consulting Revenue - Sales
1835,20250220,4004,2,CC-300,33647.38,Revenue,Consulting Revenue - Marketing
1836,20250202,4004,9,CC-400,37461.86,Revenue,Consulting Revenue - Sales - APAC
1837,20250218,4004,10,CC-100,30247.12,Revenue,Consulting Revenue - Sales - EMEA
1838,20250216,4005,1,CC-100,24528.16,Revenue,License Revenue - Sales
1839,20250208,4005,2,CC-100,27291.48,Revenue,License Revenue - Marketing
1840,20250219,4005,9,CC-500,28974.66,Revenue,License Revenue - Sales - APAC
1841,20250224,4005,10,CC-200,25751.5,Revenue,License Revenue - Sales - EMEA
1842,20250208,4010,1,CC-300,4517.61,Revenue,Interest Income - Sales
1843,20250208,4010,2,CC-300,4649.04,Revenue,Interest Income - Marketing
1844,20250228,4010,9,CC-400,3772.71,Revenue,Interest Income - Sales - APAC
1845,20250203,4010,10,CC-200,3903.84,Revenue,Interest Income - Sales - EMEA
1846,20250207,5001,10,CC-200,83246.08,Expense,Cost of Goods Sold - Sales - EMEA
1847,20250206,5001,8,CC-400,84323.15,Expense,Cost of Goods Sold - Research & Development
1848,20250215,5001,1,CC-200,68755.11,Expense,Cost of Goods Sold - Sales
1849,20250223,5002,4,CC-100,26629.16,Expense,Direct Labor - Finance
1850,20250205,5002,6,CC-300,29282.79,Expense,Direct Labor - Operations
1851,20250215,5002,5,CC-400,24066.65,Expense,Direct Labor - Human Resources
1852,20250208,5002,2,CC-300,27567.75,Expense,Direct Labor - Marketing
1853,20250228,5003,10,CC-500,18562.47,Expense,Manufacturing Overhead - Sales - EMEA
1854,20250228,5003,3,CC-400,16053.86,Expense,Manufacturing Overhead - Engineering
1855,20250219,5003,9,CC-200,18156.74,Expense,Manufacturing Overhead - Sales - APAC
1856,20250208,6001,8,CC-200,139776.91,Expense,Salaries & Wages - Research & Development
1857,20250208,6001,5,CC-500,119157.55,Expense,Salaries & Wages - Human Resources
1858,20250205,6001,1,CC-500,148061.32,Expense,Salaries & Wages - Sales
1859,20250202,6002,1,CC-500,30510.99,Expense,Employee Benefits - Sales
1860,20250216,6002,7,CC-400,24742.12,Expense,Employee Benefits - Customer Support
1861,20250215,6002,10,CC-100,28659.11,Expense,Employee Benefits - Sales - EMEA
1862,20250218,6002,8,CC-100,25451.91,Expense,Employee Benefits - Research & Development
1863,20250208,6003,7,CC-300,28151.8,Expense,Rent & Facilities - Customer Support
1864,20250201,6003,4,CC-100,34948.85,Expense,Rent & Facilities - Finance
1865,20250201,6004,5,CC-500,5487.21,Expense,Utilities - Human Resources
1866,20250225,6004,3,CC-400,5714.73,Expense,Utilities - Engineering
1867,20250206,6004,8,CC-400,4106.16,Expense,Utilities - Research & Development
1868,20250217,6005,8,CC-300,28618.55,Expense,Marketing & Advertising - Research & Development
1869,20250225,6005,1,CC-400,24392.57,Expense,Marketing & Advertising - Sales
1870,20250218,6005,2,CC-500,27237.47,Expense,Marketing & Advertising - Marketing
1871,20250222,6006,4,CC-500,8796.73,Expense,Travel & Entertainment - Finance
1872,20250204,6006,2,CC-100,7091.97,Expense,Travel & Entertainment - Marketing
1873,20250220,6006,6,CC-400,7148.86,Expense,Travel & Entertainment - Operations
1874,20250206,6006,8,CC-300,6122.62,Expense,Travel & Entertainment - Research & Development
1875,20250218,6007,9,CC-200,12521.26,Expense,Professional Services - Sales - APAC
